id,video_id,title,description,views,likes,comments,hashtags,channel,published_at,category_id,duration,definition,crawl_date
11,6YK7A1QUjPk,Negara Dengan Sistem Pendidikan Fleksibel di Dunia 🤫 Finlandia #shorts,#facts #finland #explorepage,60188,1743,65,[],Dunia Luar Story,2025-10-11T05:33:06Z,26,PT57S,hd,2025-10-12T04:02:31.243706
12,m_FmrnHQwy4,Trung bình tiết GDCD,,54984,2089,57,[],Hoàng Hiệp Entertainment,2025-10-11T04:04:41Z,24,PT50S,hd,2025-10-12T04:02:31.243775
13,uXrrw4liZ_c,"👉Ab Ki Diwali, Bas Khamoshi🪔😢 #shorts #physicswallah #alakhsir #motivation #study #education #diwali","Ab Ki Diwali, Bas Khamoshi || ALAKH SIR ||
#alakhsir #physicswallah #shorts",53782,3994,50,"['alakhsir', 'physicswallah', 'pw', 'shorts', 'motivational', 'education', 'study', 'study time', 'study tips', 'students', 'school', 'college', 'diwali', 'emotional', 'sad', 'childhood', 'diwali festival', 'middle class diwali', 'diwali celebration', 'happy diwali', 'board exam', 'result']",Allrounder Editz,2025-10-11T13:01:46Z,27,PT55S,hd,2025-10-12T04:02:31.243753
14,-MsSkX_PjbE,patna The capital vihar #shortvideo #education #sdnaved,#shortvideo #informative #education #sdnaved #trendingshorts,53510,4838,176,"['Shorts', 'Informative', 'Education', 'SD Naved', 'Salman khan', 'Trending shorts']",SD NAVED Unscripted,2025-10-11T08:30:00Z,25,PT52S,hd,2025-10-12T04:02:31.243718
15,HHZLy18nePs,Why Afghans use plastic box to get phone signal ? #science #education #physics #learning #experiment,"This video is used to knowledge
we are not promoting any violance in this video it is only education purpose video.
 physics experiment | #sunnybhaiya #science  #sunnyyadavsireduaction
#education #learning #sunnyyadavsir #learning #experimnent #scienceexperiment #facts #sunnysir #currentaffairs 

This video is made solely with the purpose of spreading awareness and educating the viewers. The information demonstrated and explained in the video are true to the best of our team’s knowledge and research. Nevertheless, if any error is committed, the same was never intended to be and is absolutely unintentional. 


Disclaimer:-
Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.

This video's are explain education to students and  use for good purpose to explaining educat society",53406,1910,23,[],Sunny Yadav Sir Education ,2025-10-11T14:00:33Z,27,PT1M6S,hd,2025-10-12T04:02:31.243923
16,7zEuui5txzo,#النحو #اكسبلور #اللغة_العربية #education #ترند #تعليم #bac,,50566,2184,52,[],الأستاذ محمد الصالحي,2025-10-11T16:31:52Z,27,PT42S,hd,2025-10-12T04:02:32.477889
17,86pBjBVVjIE,⁉️காடை யும் பாசம் வைக்குமா ? #education #pets #shorts #short #love #humanity,"This channel aims to spread love and kindness everywhere. This is purely for education purpose. We don't own the images/videos used. All credits go to the respective owners.

For copyright concerns, video removal kindly please reach out to fknowledge567@gmail.com",44165,0,35,[],Knowledge Factory Tamil ,2025-10-11T04:04:49Z,22,PT27S,hd,2025-10-12T04:02:31.243934
18,VVgMzWMcAMk,অস্থির ধাঁধা শিখুন দাদা #shortvideo #vocabs #educationinislam #education #vocabbatch #islamiquiz,,38041,105,0,[],Shaker's Learning Bower ,2025-10-11T06:34:31Z,22,PT6S,hd,2025-10-12T04:02:32.478598
19,xgHGqh3yJN0,#america #habesha #motivation #education #america #duel,,33118,36,6,[],Africa,2025-10-11T17:01:42Z,22,PT6S,hd,2025-10-12T04:02:31.243912
20,SU74JJsi22E,children's funny videos for  educational and early childhood education for#childrenscartoons #shorts,,32325,162,0,[],ai kids ,2025-10-11T08:42:29Z,20,PT18S,hd,2025-10-12T04:02:31.243798
21,y9YoCxZsWSE,#america #habesha #motivation #education #america #duel,,31975,82,17,[],Africa,2025-10-11T07:56:55Z,22,PT6S,hd,2025-10-12T04:02:31.244011
22,jGaWzrClU2o,The Red Room #animation #education ##scary #horrorstory #knowledge #facts #didyouknow #polska,"#horrorstories #scary #america  #mystery #polska #straszne 

Dołącz do Strasznych bajek na YouTube po kolejne strachy!",29506,863,2,[],Straszne bajki,2025-10-11T10:50:13Z,22,PT57S,hd,2025-10-12T04:02:31.244022
23,4D3Jb-r4t0o,Find the missing Letter /innovative ideas #short  #education #maths #students #ytshorts #trending,,28988,132,6,"['iq test', 'mind game', 'reasoning', 'brain Test', 'innovative', 'ytshort', 'education', 'trending', 'unique study yard']",Unique Study Yard,2025-10-11T09:45:24Z,27,PT22S,hd,2025-10-12T04:02:31.243810
24,KrbI3wbdJmk,"గౌతు శిరీష , మిరియాల శిరీష ఏం చదువుకున్నారు | Gouthu Sireesha Vs Miriyala sirisha Education | Megham","గౌతు శిరీష , మిరియాల శిరీష ఏం చదువుకున్నారు | Gouthu Sireesha Vs Miriyala sirisha Education | Megham",28059,96,0,"['gouthu sireesha educational qualification', 'gouthu sireesha education', 'gouthu sireesha study', 'gouthu sireesha qualification', 'miriyala sirisha education', 'miriyala sirisha study', 'miriyala sirisha qualification', 'miriyala sirisha elections', 'cine megham', 'cine megham politics', 'politics cine megham', 'cine megham latest videos', 'ap politics', 'political news', 'politics telugu', 'telugu states politics', 'ycp', 'political updates telugu', 'political news telugu', 'andhra pradesh politics']",Cine Megham,2025-10-11T04:30:11Z,24,PT14S,hd,2025-10-12T04:02:31.243834
25,MEcHQNAdtU0,Education Minister Big Announcement | Great News for Schools & Colleges | 4PM Headlines | LahoreNews,"Education Minister Big Announcement | Great News for Schools & Colleges | 4PM Headlines | LahoreNews


#lahorenewshd #breakingnews #latestnews #cmpunjab #lahorenews #lahore #cityproblems 

Welcome to Lahore News HD – your 24/7 Urdu news channel dedicated to Lahore and Punjab. From breaking news and live city updates to current affairs, entertainment, culture, lifestyle, and crime reports, we bring you reliable, fast, and authentic journalism.
Stay informed with:
 ✔ Daily breaking news & headlines
 ✔ Current affairs programs & expert analysis
 ✔ Entertainment & cultural shows from Lahore
 ✔ Crime reports, investigations & awareness programs
 ✔ Morning shows, lifestyle, and special transmissions
👉 Subscribe now to Lahore News HD and stay connected with every story that matters.
 🔔 Hit the bell icon for instant notifications.

Watch full episode here: 
Playlist: 

Facebook Tamasha: https://www.facebook.com/TamashaLahoreNews 
Facebook Jaago Lahore: https://www.facebook.com/JaagoLahore 
Facebook Bhoojo you Jeeto: https://www.facebook.com/BTJ.LahoreNews 
Watch Lahore News HD Live here: Lahore News HD Live | Headlines | News Bulletins | Latest News |Morning, Social and Political Shows",27789,100,4,"['LahoreNews', 'LahoreNewsHD', 'Lahore', 'News']",Lahore News HD,2025-10-11T11:56:07Z,25,PT10M1S,hd,2025-10-12T04:02:31.243967
26,pzG6R6RMvlk,#america #habesha #motivation #education #america #duel,,27728,38,2,[],Africa,2025-10-11T12:05:14Z,22,PT6S,hd,2025-10-12T04:02:31.243891
27,4rUkMMUPgh4,क्याअकी़का के बदले बच्चे को गिरवी रखा हुआ है#dua#islam#islamic#hajj #shorts#education#islamicstatus,क्याअकी़का के बदले बच्चे को गिरवी रखा हुआ है#dua#islam#islamic#hajj #shorts#education#islamicstatus,27585,233,0,[],Rj islamic,2025-10-11T05:30:02Z,27,PT5S,hd,2025-10-12T04:02:31.244118
28,JOIbbl67aaM,"IQTEST 80 #iq  #iqtest #braintest ,#reasoning ,#education  #school #innovation","#reasoning , #iq ,#iqtest ,#braintest ,#education ,#schoolactivity ,#childrenactivities ,#school ,#students ,#shorts ,#youtubeshorts , #innovation ,#innovativelearning ,#innovativeideas",26663,154,3,"['#reasoning', '#iq', '#iqtest', '#braintest', '#education', '#schoolactivity', '#childrenactivities', '#school', '#students', '#shorts', '#youtubeshorts', '#innovation', '#innovativelearning']",Learning with Santhosh ,2025-10-11T05:37:22Z,22,PT39S,hd,2025-10-12T04:02:31.243869
29,JkyLgUFU7tY,#america #habesha #motivation #education #america #due,,26105,45,4,[],Africa,2025-10-11T05:10:01Z,22,PT6S,hd,2025-10-12T04:02:31.244182
30,3zyMoSxFYdY,Sigma Albert Einstein Science Teacher #physics #education,"Disclaimer: This video is made for educational purposes only. All materials used in this content (images, videos, references, etc.) are intended to support learning and fall under fair use for educational content.

SIGMA PHYSICS TEACHER🗿#shorts​​ #physics​​

#alberteinstine​​ 
#sigmasir​​ 
#sigma​​ 
#physicsteacher​​ 
#physics​​ 
#physicsexperiment​​ 
#experiment​​ 
#explore​​ 
#fyp​​ 
#shortstrending​​ 
#shortsfeed​​ 
#shortsviral​​ 
#trendingshorts​​ 
#teacher​​

Disclaimer.
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing",25913,404,2,[],EINSTEIN P6,2025-10-11T14:21:30Z,22,PT37S,hd,2025-10-12T04:02:33.714863
31,SSwE9UIFiOs,"ADÉLA SVĚŘILA DŮVĚRU PSYCHOPATOVI?! KDO JE ZÁHADNÝ ""ZACHRÁNCE""?! #shopaholicadel #education #reakce","Edukativní kontent, haha. Video bylo vytvořeno za účelem pobavení a reakce na bizár na českém internetu. Informace v tomhle videu nejsou určené k posměchu ani útoku na danou osobu, pouze zosobňují realitu, kterou dotyční veřejně propagují na internetu. Zároveň obsah slouží jako informativní. Kritika videa se zakládá na osobním názoru a pohledu na situaci. 
 

#shopaholicadel #reakce #fashionadel #podcast #muriska #mirus #tiktok #honza #clasofthestars #reakce #stream #miruna #fashionadell #haul#nakup #nazor #sibiran #stay12 #zabava #sranda #reagovani #rozhovor #adelarozhovor #adelapodcast #faashionadel #rozhovor #rico #bizar #hlasovky #podcasty #kubjenka #fatdad #youtube #cringeadel #cringe #lži #fatdad #celerbriketa #penize #dluhy #exekuce #pujcky #hroty #hrot #nakupovani #pekelnybizar #letmenahledy #karmasitevezme #shopaholicpepa #shopapepa #kulas #byvaly #streamer #kontroverzni #hot #novinky #shopaholicadelvideo #viral #novevideo #hlasovky #konec #jacoobvideos #jacoob #fashionadel #fashion #rozchod #brunclik #bruncla #pulcova #drama #shopina #vztah #laska #přítel #rozchod #drama #kauza #odhalení #partner #tiktok #hlasovky #strazceinternetu #strazce #internetu #slavka #diorka #prochazkova #nutela #influencer #strupina #shopina #pulcova #pulec #riko #kopačka #kopacka_zidana #chocholoušek #doktor #clasofthestars",25269,2520,424,[],VLADĚNAplus,2025-10-11T06:43:06Z,22,PT29M35S,hd,2025-10-12T04:02:31.243729
32,2DOBUUwOgcA,#motivation #facts #motivational #history #education #upsc #mahakumbh2025 #bankips #ytbuddies,#motivation #facts #motivational #history #education #upsc #mahakumbh2025 #bankips #ytbuddies,24681,0,1,[],Inspire Nation Hub,2025-10-11T09:43:00Z,27,PT17S,hd,2025-10-12T04:02:38.820319
33,qRtt4pGViGo,#gk #game #quiz #braintest #riddles #education #braingames,,24166,0,364,[],QuizKumarr,2025-10-11T10:24:44Z,22,PT1M12S,hd,2025-10-12T04:02:31.243822
34,Hf7qabqhKkE,2025.19ကြိမ်ချဲဂဏန်းထိုးဖြစ်အောင်ထိုးဗျာ#thailottery#thailottery3up3d#komyat3dchannel#education#ချဲ,"သြကွက်များတင်တိုင်း မလွတ်ရအောင် ကျနော်ရဲ့Channelကို Like & Subscribe နိပ်ပြီးအားပေးခဲ့ကြပါခဗျာ

#thialottery​​​​​​​​​​​​​​
 #3up_sure_tips​​​​​​​​​​​​​​ 
#3upsetwin​​​​​​​​​​​​​​ 
#3up_sure_pair​​​​​​​​​​​​​​ 
#3dmyanmar​​​​​​​​​​​​​​
 #3updirectsetpass​​​​​​​​​​​​​​ 
#3updirectset​​​​​​​​​​​​​​ 
#3upsingledigit​​​​​​​​​​​​​​
 #3dချဲတွက်နည်းပညာများ​​​​​​​​​​​​​
 #3dချဲဂဏန်းတွက်ဆိုဒ်များ​​​​​​​​​​​​​ 
#3dကလင်ဒါကျဆိုဒ်များ​​​​​​​​​​​​​
 #3dချဲ​​​​​​​​​​
#3dKoMyat​​​​​​​​​​​​​ 
#komyat3DChannel​​​​​​​​​​​​​ 
#Ko​​​​​​​​​​​​​ Myat 3D #lottery​​​​​​​​​​​​​ 
#thailotteryshahzadali​​​​​​​​​​​​​ 
#3dထိုင်းချဲဂဏန်းသုံးလုံးထီ​​​​​​​​​​​​ ​ 
#3dcalendar​​​​​​​​​​​​
 #3dပေါက်ဂဏန်း​​​​​​​​​​​​ #3dmyanmar​​​​​​​​​​​​​
 #3dအောင်ပြီ​​​​​​​​​​​​​ #3dvideos​​​​​​​​​​​​ ​ #3dကလင်ဒါဆိုဒ်​​​​​​​​​​​​​
 #thailottery3uptips​​​​​​​​​​​​ ​
#thailotteryshahzadali​​​​​​​​​​​​ ​
 #thailotteryresult​​​​​​​​​​​​​
 #thailotterytips​​​​​​​​​​​​​
 #thailottol​​​​​​​​​​​​ 
#education​​​​​​​​​​
#thailottery3uptips​​​​​​​​​​
#thailottery3up3d​​​​​​​​​​
#thai3d​​​​​​​​​
#3dမွေးဂဏန်း​​​​​​​​​
#3dလက်တွက်ဆိုက်​​​​​​​​​
#laos3d",24061,2117,37,"['#thialottery', '#3up_sure_tips', '#3upsetwin', '#3up_sure_pair', '#3dmyanmar', '#3updirectsetpass\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b', '#3updirectset', '#3upsingledigit', '#3dချဲတွက်နည်းပညာများ\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b', '#3dချဲဂဏန်းတွက်ဆိုဒ်များ\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b', '#3dကလင်ဒါကျဆိုဒ်များ\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b', '#3dချဲ\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b', '#3dKoMyat', '#komyat3DChannel', '#Ko\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b Myat 3D', '#3dထိုင်းချဲဂဏန်းသုံးလုံးထီ\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b', '#3dပေါက်ဂဏန်း', '#3dကလင်ဒါဆိုဒ်', '#3dအောင်ပြီ', '#3dvideos', '#thailotteryshahzadali', '#thailotteryresult', '#3dမွေးဂဏန်း', '#3dလက်တွက်ဆိုက်', '#laos3d']", Ko Myat.3D .Channel,2025-10-11T09:59:42Z,22,PT14M28S,hd,2025-10-12T04:02:31.243764
35,UDA3JDtEbf4,kelebihan gigi tanggal #shorts #faktaunik #education #tips #film #ai #fact,,22887,212,0,[],Ajo Yal,2025-10-11T11:19:44Z,20,PT25S,hd,2025-10-12T04:02:32.478562
36,-ha8pd0qLgY,घर में आग लगा सरकार 40 लाख देगी#shorts#ipc#work#education #ias#ips#upsc#police#short#tt#news,"टीटी की लिखी पर्ची से सफर किया तो जेल?#shorts​​​​#ipc​​​​#work​​​​#education​​​​ #ias​​​​#ips​​​​#upsc​​​​#police​​​​#short​​​​#tt​​​​#news​​​​


बिना टिकट यात्रा पर तुरंत जेल नहीं भेज #shorts​​​​​ #shortvideo​​​​​ #short​​​​​ #viralvideo​​​​​ #upsc​​​​​ #motivation​​​​​ #motivational​​​​​ #knowledge​​​​​ #facts​​​​​ #ips​​​​​ #ipc​​​​​ #latestnews​​​​​ #ttd3​​​​ #ttd​​​​ #ttf​​​​ #tts​​​​ #travel​​​​ #train​​​​ #railway​​​​ #station​​​​ 




अब ट्रेन में सोने की समस्या समाप्त?#shorts​​​ #ipc​​​ #work​​​ #education​​​ #ias​​​ #ips​​​ #upsc​​​ #police​​​ #short​​​

#motivation​​​ #motivational​​​ #tt​​​ #train​​​ #railway​​​ #news​​​ #rules​​​ #new​​​

पुलिस बिना वारंट फोन छेड़े नौकरी खतरे ?#shorts​​​​ #ipc​​​​  #work​​​​ #education​​​​ #ias​​​​ #ips​​​​ #upsc​​​​ #police​​​​ #short​​​​


बिजली का खंबा लग गया तो जमीन गई #shorts​​​​​​ #ipc​​​​​​  #work​​​​​​ #education​​​​​​ #ias​​​​​​ #ips​​​​​​ #upsc​​​​​​ #police​​​​​​ #short​​​​​​




1 साल नौकरी के बाद निकाले गए #shorts​​​​​​​​​ #ipc​​​​​​​​​  #work​​​​​​​​​ #education​​​​​​​​​ #ias​​​​​​​​​ #ips​​​​​​​​​ #upsc​​​​​​​​​ #police​​​​​​​​​ #short​​​​​​​​​

4 घंटे भी काम किया तो पूरा पैसा मिलेगा #shorts​​​​​​​​​ #ipc​​​​​​​​​  #work​​​​​​​​​ #education​​​​​​​​​ #ias​​​​​​​​​ #ips​​​​​​​​​ #upsc​​​​​​​​​ #police​​​​​​​​​ #short​​​​​​​​​



सावधान कोई भी कंपनी 8 घंटे से ज्यादा काम #shorts​​​​​​​​​ #ipc​​​​​​​​​ #work​​​​​​​​​#education​​​​​​​​​ #ias​​​​​​​​​ #ips​​​​​​​​​ #upsc​​​​​​​​​#police​​​​​​​​​ #Politicsoverlabourlaw​​​​​​​​​, #Uplabourlawssuspended​​​​​​​​​, #Labourlawsinuttarpradesh​​​​​​​​​




#gkindia​​​​​​​​​ #gktoday​​​​​​​​​ #gkquestions​​​​​​​​​ #gkgloves​​​​​​​​​ #gk​​​​​​​​​ #gkquiz​​​​​​​​​ #gknotes​​​​​​​​​ #gktraining​​​​​​​​​ #gktricks​​​​​​​​​ #gkpdf​​​​​​​​​ 
#gkinhindi​​​​​​​​​ #samanyagyan​​​​​​​​​ #generalknowledge​​​​​​​​​ #facts​​​​​​​​​ #fact​​​​​​​​​ #motivation​​​​​​​​​ #pdf​​​​​​​​​ #knowledge​​​​​​​​​ 
#gspatidar​​​​​​​​​ #gkdigital​​​​​​​​​ #gkofficial​​​​​​​​​ #gkeducation​​​​​​​​​ 
#smatbanoashiknahi​​​​​​​​​
#gkdigitaleducation​​​​​​​​​ #शिक्षा​​​​​​​​​ #education​​​​​​​​​ #shiksha​​​​​​​​​ 


#shorts​​​​​​​​​ #viralvideo​​​​​​​​​ #shortvideo​​​​​​​​​ #aajtak​​​​​​​​​ #motivation​​​​​​​​​ #viral​​​​​​​​​ #motivational​​​​​​​​​ 



#ipc​​​​​​​​​ #ipc​​​​​​​​​ #india​​​​​​​​​ #law​​​​​​​​​ #crpc​​​​​​​​​ #mobile​​​​​​​​​ #indianlaw​​​​​​​​​ #lawyer​​​​​​​​​ #legal​​​​​​​​​ #lawstudent​​​​​​​​​ #indianpenalcode​​​​​​​​​ ##currentaffairs​​​​​​​​​  #world​​​​​​​​​ #lawschool​​​​​​​​​ #indian​​​​​​​​​ #o​​​​​​​​​ #lawstudents​​​​​​​​​ #ig​​​​​​​​​ #supremecourt​​​​​​​​​ #highcourt​​​​​​​​​#gkdigitaleducation​​​​​​​​​#PrivateNaukari​​​​​​​​​ #ImportantsInformation​​​​​​​​​ #WorkerVoice​​​​​​​​​

ओवर टाइम | Overtime Law | Labour Laws in India #overtime​​​​​​​​​ #work​​​​​​​​​ #workfromhome​​​​​​​​​ #workinprogress​​​​​​​​​ #law​​​​​​​​​ #lawinindia​​​​​​​​​ #lawyer​​​​​​​​​ #advocate​​​​​​​​​ #labourlaw​​​​​​​​​ #labour​​​​​​​​​ #legal​​​​​​​​​ #tathagatishan​​​​​​​​​ #expertvakilshorts​​​​​​​​​ #reels​​​​​​​​​ #evshorts​​​​​​​​​ #expertvakil​​​​​​​​​ #viralvideo​​​​​​​​​ #trending​​​​​​​​​ #expertskisuno​​​​​​​​​ #legaladvice​​​​​​​​​ overtime calculation,overtime pay,overtime wages,overtime,working hours,maximum working hours,salary calculation,overtime salary calculation,overtime hours calculation,overtime calculation excel,maximum hours of work,labor laws,labour laws,labour laws in india,over time law,over time,overtime,overtime work,lockdown,labour crisis,msme,migrant labours,labour law changes in india,notice of change in labour law,migrants protest,labour law reforms india,labour law suspended,labour law in hindi,labour laws and industrial relations,labour law advisor,labour law,labour,labour law politics,politics over labour law,uttar pradesh labour laws suspended,contract labour,new company coming in india,labour dispute,bonded labour,expert vakil,adv ishan,tathagat ishan,

दुर्घटना करके भाग गया फिर भी मिलेंगे 3 लाख#shorts​​​​​​​​ #shortvideo​​​​​​​​ #viralvideo​​​​​​​​ #short​​​​​​​​ #facts​​​​​​​​ #motivation​​​​​​​​ #news​​​​​​​​ #latestnews​​​​​​​​ #latestnews​​​​​​​​ #motivational​​​​​​​​ #reels​​​​​​​​ #ips​​​​​​​​ #upsc​​​​​​​​ #court​​​​​​​​ #supremecourt​​​​​​​​ #shortsviral​​​​​​​​ #shortsfeed​​​​​​​​ #shortsvideo​​​​​​​​ #trending​​​​​​​​ #civilcourts​​​​​​​​ #gk​​​​​​​​ #hindi​​​​​​​​


DISCLAIMER

This presentation is for educational purposes only and does not constitute legal advice. It is recommended that you seek legal counsel for specific matters.

अगर कोई अज्ञात वाहन दुर्घटना कर भाग जाता है और पकड़ा नहीं जाता, तब भी पीड़ित को CrPC की धारा 357A के तहत 2-3 लाख रुपये तक का मुआवजा मिल सकता है। यह पीड़ित मुआवजा योजना के अंतर्गत दिया जाता है।

#funny​​​​​​​​ #love​​​​​​​​ #study​​​​​​​​ #education​​​​​​​​ #edit​​​​​​​​ #modi​​​​​​​​ #ai​​​​​​​​ #upsc​​​​​​​​ #ias​​​​​​​​ #motivationalvideo​​​​​​​​ #viral​​​​​​​​ #gk​​​​​​​​ #facts​​​​​​​​ #freefire​​​​​​​​ #gaming​​​​​​​​",22646,52,1,"['घर में आग लगा सरकार 40 लाख देगी short video', 'घर में आग लगा सरकार 40 लाख देगी shorts video', 'घर में आग लगा सरकार 40 लाख देगी viral video', 'घर में आग लगा सरकार 40 लाख देगी latest news', 'घर में आग लगा सरकार 40 लाख देगी update news', 'घर में आग लगा सरकार 40 लाख देगी viral news', 'घर में आग लगा सरकार 40 लाख देगी News 24', 'टीटी की लिखी पर्ची से सफर किया तो जेल shorts video']",AMAR GS ACADEMY,2025-10-11T09:27:08Z,27,PT4S,hd,2025-10-12T04:02:32.478151
37,Zw6rhdFI9Z0,AMIT SHAH told #education #kannada #shorts,,22394,351,6,[],Clinomania_Tv,2025-10-11T05:16:54Z,24,PT6S,hd,2025-10-12T04:02:31.243989
38,M-IgUNjLDfA,කොල්ලොනම් දන්නෙම නෑ #shortsfeed #facts #education,education,22055,0,2,['the idea'],THE IDEA ,2025-10-11T09:57:18Z,27,PT6S,hd,2025-10-12T04:02:31.243901
