id,video_id,title,description,views,likes,comments,hashtags,channel,published_at,category_id,duration,definition,crawl_date
18,lzXIC1yNxKw,Excellent Y Scales and Jump Skills : Lithuanian Gymnast ✨ #sports #vlog # #aiart #beautiful,"A talented Lithuanian gymnast demonstrates her excellent Y-scale control, elegant turns, and dynamic jumping skills on the floor. Every move shows her balance and grace, creating an impressive artistic performance.

才能あふれるリトアニアの体操選手が、Yスケールの完璧なコントロールと優雅なターン、そしてダイナミックなジャンプ技をフロアで披露します。すべての動きにバランスと優雅さが感じられ、印象的で芸術的な演技を生み出しています。

#LithuanianGymnast #ArtisticGymnastics #YScale #FloorExercise #ElegantTurns #JumpSkills #GymnasticsTraining #GymnastLife #Olympics #WorldChampionship #Sports #Vlog #Beautiful #Pretty #Elegant #Graceful #Stunning #StraddleJump

#リトアニア体操選手 #新体操 #Yスケール #フロア演技 #エレガントターン #ジャンプスキル #体操トレーニング #体操ライフ #オリンピック #世界選手権 #スポーツ #ブログ #ビューティフル #プリティ #エレガント #グレースフル #スタニング #ストラドルジャンプ",110839,2159,25,"['LithuanianGymnast', 'ArtisticGymnastics', 'YScale', 'FloorExercise', 'ElegantTurns', 'JumpSkills', 'GymnasticsTraining', 'GymnastLife', 'Olympics', 'WorldChampionship', 'Sports', 'Vlog', 'Beautiful', 'Pretty', 'Elegant', 'Graceful', 'Stunning', 'StraddleJump', 'リトアニア体操選手', '新体操', 'Yスケール', 'フロア演技', 'エレガントターン', 'ジャンプスキル', '体操トレーニング', '体操ライフ', 'オリンピック', '世界選手権', 'スポーツ', 'ブログ', 'ビューティフル', 'プリティ', 'エレガント', 'グレースフル', 'スタニング', 'ストラドルジャンプ']",AI Pixel Bakery,2025-10-11T11:48:36Z,17,PT13S,hd,2025-10-12T04:02:24.488791
19,UrGXuiXjZvc,Arizona State vs. Utah LIVE STREAM | Oct 11 | College Football LIVE | NCAAF Week 7 LIVE STREAM,Arizona State vs. Utah LIVE STREAM | Oct 11 | College Football LIVE | NCAAF Week 7 LIVE STREAM,109972,524,0,[],Peshori Vines,2025-10-11T22:41:30Z,17,P0D,sd,2025-10-12T04:02:17.857325
20,b_Pk7k9CvCM,لماذا منعت EA Sports راموس من غلاف فيفا 😮 #ريال_مدريد #اصطوري #كرة_القدم #كرة #هالاند #رونالدو,"اكتشف القصة الكاملة وراء منع راموس من غلاف فيفا 2019! لحظة واحدة غيرت كل شيء في تاريخ كرة القدم والألعاب ⚽🎮
#فيفا #راموس #EA_Sports #كرة_القدم #FIFA19 #De_Bruyne #نجوم_كرة_القدم #ألعاب_فيديو #فيفا_2019 #سيرجيو_راموس #لحظات_كرة_القدم #تغيير_الغطاء #مشاهير_كرة_القدم #فيديو_كرة_القدم #رياضة #FIFA #EA""",107778,1629,3,"['ea sports', 'أخبار كرة القدم', 'الغاز كرة القدم', 'المغرب و كرواتيا', 'بايرن ميونخ', 'برشلونة', 'خمن اللاعب', 'راموس غلاف', 'رونالدو', 'رونالدو أسطورة', 'رونالدو الأسطورة', 'رونالدو هالاند', 'ريال مدريد', 'ريتنق', 'سيرخيو راموس', 'غلاف فيفا', 'فريق القرن', 'فيفا', 'فيفا 2023', 'فيفا 2024', 'فيفا 23', 'فيفا 24', 'فيفا غلاف', 'كرة القدم', 'كرة القدم العالمية', 'كريستيانو رونالدو', 'كورة القدم', 'لاعب فيفا', 'لاعبين أسطوريين', 'مانشستر سيتي', 'محمد صلاح', 'ميسي', 'ميلان', 'نجوم كرة القدم', 'هالاند', 'هالاند 2023', 'هالاند رونالدو', 'هالاند ضربة']",GoalPlus,2025-10-11T09:40:00Z,17,PT27S,hd,2025-10-12T04:02:17.857479
21,iEUNj_jSw54,DEP. MADRYN vs GIMNASIA (M) | Primera Nacional - LA FINAL⚽ VIVILO en STREAM TyC Sports,"Deportivo Madryn y Gimnasia de Mendoza se enfrentarán, a partido único, por el primer ascenso a la Liga Profesional 2026. El encuentro entre los ganadores de las zonas A y B de la Primera Nacional será el sábado a las 17.00 en el Estadio de Platense, en Vicente López. La autoridad del encuentro será Nicolás Ramírez y tendrá asistencia de VAR, una vez más en la segunda categoría del fútbol argentino.
Detalles del partido: 

📅 Fecha: Sábado 11 de octubre
🕢 Hora: 16.00 (Argentina)
📺 Transmisión: STREAM TyC Sports
🏆 Competencia: Primera Nacional
📣 Contanos en los comentarios: ¿Quién gana? ¿DEP. MADRYN o GIMNASIA (M)?

✔ Suscribite y activá la campanita para no perderte todos los partidos del fútbol argentino e internacional por STREAM TyC Sports.

🔍 TAMBIÉN BUSCADO COMO:

""Primera Nacional ""

""ver Dep. Madryn GImnasia (M)""

""como ver Dep. Madryn GImnasia (M)""

""transmisión Dep. Madryn GImnasia (M)""

""verDep. Madryn GImnasia (M) gratis”",103954,965,5,"['TyC', 'Sports', 'TyC Sports', 'tyc', 'tyc sports', 'futbol', 'soccer', 'football', 'gol', 'goles', 'argentina', 'futbol en vivo', 'argentina en vivo', 'cómo ver', 'online', 'en directo', 'hoy', 'en vivo', 'gratis', 'arg', 'italia', 'sabado', 'sub 20']",TyC Sports,2025-10-11T23:15:18Z,17,PT3H51M2S,hd,2025-10-12T04:02:17.857334
22,l4oJo78ur6g,#bulun,"""Transform Your Home with These Cool Tools! 🔧 #shorts​ #gadgets​"" 117

Welcome to our latest video where we explore an array of cutting-edge gadgets, versatile utensils, and must-have tools that are transforming everyday life. Whether you're looking for innovative solutions for your home, kitchen, or daily routines, we've got you covered with the coolest and most practical items available in 2024.

In this video, you'll discover:
- Revolutionary gadgets that simplify tasks and boost productivity
- Versatile utensils that make cooking and dining a breeze
- Essential tools that cater to all your needs, from DIY projects to household chores

Don't forget to like, comment, and subscribe for more exciting updates and reviews on the latest trends. Join us as we unveil the future of convenience and innovation!

#shorts​ #gadgets​ #newgadgets​ #tech​ #innovation​ #cooltools​ #viral​ #trending​ #2024tech​ #musthave​ #hometech​ #dailyessentials​ #smarthome​ #techlover​ #gadgets2024​ #modernliving​ #topproducts​ #lifehacks​ #kitchengadgets​ #hometools​ #smartdevices​

latest gadgets 2024
innovative tools
versatile utensils
must-have gadgets
cutting-edge tech
cool tools for home
smart devices
kitchen essentials
daily life hacks
trending tech
viral gadgets
home innovation
productivity boosters
tech reviews
modern living tools 

""Transform Your Home with These Cool Tools! 🔧 #shorts​ #gadgets​"" 117

Welcome to our latest video where we explore an array of cutting-edge gadgets, versatile utensils, and must-have tools that are transforming everyday life. Whether you're looking for innovative solutions for your home, kitchen, or daily routines, we've got you covered with the coolest and most practical items available in 2024.

In this video, you'll discover:
- Revolutionary gadgets that simplify tasks and boost productivity
- Versatile utensils that make cooking and dining a breeze
- Essential tools that cater to all your needs, from DIY projects to household chores

Don't forget to like, comment, and subscribe for more exciting updates and reviews on the latest trends. Join us as we unveil the future of convenience and innovation!

#shorts​ #gadgets​ #newgadgets​ #tech​ #innovation​ #cooltools​ #viral​ #trending​ #2024tech​ #musthave​ #hometech​ #dailyessentials​ #smarthome​ #techlover​ #gadgets2024​ #modernliving​ #topproducts​ #lifehacks​ #kitchengadgets​ #hometools​ #smartdevices​

latest gadgets 2024
innovative tools
versatile utensils
must-have gadgets
cutting-edge tech
cool tools for home
smart devices
kitchen essentials
daily life hacks
trending tech
viral gadgets
home innovation
productivity boosters
tech reviews
modern living tools


#cricket

#cricketer

#cricketlife

#cricketvideos

#cricketlovers

#cricketfever

#cricketmatch

#cricketworldcup

#cricketlove

#cricketfans

#cricketmemes

#cricketnews

#ipl

#t20cricket

#indiancricket / #indiancricketteam

#msdhoni / #viratkohli / #rohitsharma

#teamindia

#sports

#edit

#shorts

#viral

#trending 

#foryou / #fyp / #fy 

#highlights",97409,0,40,[],ANSH EDITZ,2025-10-11T08:00:48Z,22,PT38S,hd,2025-10-12T04:02:19.067255
23,8kl4PnMDLQE,"Top Naked Sports Motorcycles 200- 300cc | Xtreme 250, Duke 250 | Trengine #automobile #duke250",,93147,4949,136,[],Trengine,2025-10-11T05:40:47Z,22,PT56S,hd,2025-10-12T04:02:17.857413
24,2EjLHYI-n24,PANNES TRAINER STUHL WACKELT..👀 Delay Sports Reaction⚽️,"ORIGINAL VIDEO ► https://www.youtube.com/watch?v=rUIweVgLf00

✘ELIASN97 SOCIALS:
YOUTUBE ► https://tinyurl.com/vbvbwt5
INSTAGRAM ► https://tinyurl.com/yb4dh9h4
TWITTER ► https://tinyurl.com/ycn5ph3m 
FACEBOOK ► https://tinyurl.com/yaghog7h 
TWITCH ► https://tinyurl.com/ybm7gph9 

✘FOLGT UNS:
INSTAGRAM ► https://www.instagram.com/eligella.yt
TWITTER ► https://twitter.com/EliasN97_SH

✘VITAVATE (Vitaminwasser von Eli, Sidney & Willy):
INSTAGRAM ► https://www.instagram.com/vitavate_official/ *

✘ICON LEAGUE:
INSTAGRAM ► https://www.instagram.com/theiconleague
TWITCH ► https://www.twitch.tv/theiconleague

✘ELEVATE (Klamotten Brand von Eli & Sidney):
INSTAGRAM ► https://www.instagram.com/elevateberlin/ *
SHOP ► https://www.elevateclo.com/ *

✘DELAY SPORTS (Fußballverein von Eli & Sidney):
INSTAGRAM ► https://www.instagram.com/delaysports_berlin/ * 
MITGLIED WERDEN ► https://www.delaysports-berlin.de/delay-sports/ *

✘PERFORMALL (Sport App von Eli & Arda):
INSTAGRAM ► https://www.instagram.com/performall_official/ *
APPLE STORE ► https://apps.apple.com/de/app/performall/id1625663333 *

✘FOKUS (eSports Verein von Eli): 
TWITTER ► https://goo.gl/V2NLx7 
INSTAGRAM ► https://goo.gl/X8EnPz
YOUTUBE ► https://www.youtube.com/channel/UCTKXz6K2y_D3jyDzWF0bQCA

✘INTRO SONG:
Nbhd Nick - Like Whoa
https://www.youtube.com/watch?v=fdZAZUaDu6o&ab_channel=EpidemicHip-Hop

✘OUTRO SONG:
Every Day | Gamma Skies feat. Milva
https://www.youtube.com/watch?v=fWbELyQ_f24



Sämtliche mit * gekennzeichneten Links stellen Werbung dar.",91324,2575,60,"['elias', 'eliasn97', 'fifa stream highlight kanal', 'fifa realtalk', 'sidney eweka', 'jordan torunarigha', 'twitch highlights', 'elias n 97', 'elias n 97 stream highlight', 'elias n97', 'elias stream highlights', 'eli stream highlights', 'eliasn97 stream highlights', 'eli reaction', 'eli memes reaction', 'eli sidney reaction', 'eli sid reaction', 'eli sid wetten', 'eli sidney wetten', 'niklas wilson', 'niklas sommer', 'willy wilson', 'willy', 'elevate', 'fifa 22', 'vitavate', 'sidneyeweka', '999sid', 'fokus', 'fokus clan', 'sidney friede']",Eligella,2025-10-11T10:20:04Z,20,PT28M50S,hd,2025-10-12T04:02:17.857343
25,ebUO3Z_w6Ns,Indiana Hoosiers vs Oregon Ducks | Full Game Highlights | CBS Sports College Football,"Full game highlights of the game between Indiana Hoosiers vs Oregon Ducks

SUBSCRIBE TO OUR CHANNEL:
https://www.youtube.com/@CBSSportsCFB

WATCH
CBS Sports HQ: https://www.cbssports.com/live/
Paramount Plus: https://www.paramountplus.com
 
FOLLOW US ON:
Facebook -  https://www.facebook.com/CBSSportsCFB/
Instagram -  https://www.instagram.com/cbssportscfb/
Twitter -  https://x.com/CBSSportsCFB

#collegefootball #cfb #highlights",89641,1274,405,"['indiana oregon', 'indiana oregon highlights', 'indiana hoosiers', 'oregon ducks', 'full game highlights', 'cbs sports', 'cbs sports college football', 'indiana football']",CBS Sports College Football,2025-10-11T23:21:39Z,17,PT10M2S,hd,2025-10-12T04:02:17.857446
26,2JdpkwzNNho,Fernando Muslera💚Galatasaraylılar abone❤💛#galatasaray #fernandomuslera #football #sports #futbol #at,,72741,926,24,[],ITM,2025-10-11T07:16:29Z,17,PT15S,hd,2025-10-12T04:02:17.857616
27,l0SM6FnBZI8,Sports! Hockey! We came here for a fun time #grwm #2025bride #2025bride #funny #madeleine #shortvide,,63328,1284,9,[],Madeleine White Shorts,2025-10-11T11:01:15Z,22,PT11S,hd,2025-10-12T04:02:17.857495
28,zCRBENLil6U,The WORST Guys Watching Sports…,,63200,1746,63,[],BolingBros,2025-10-11T19:08:20Z,24,PT28S,hd,2025-10-12T04:02:19.066965
29,6DhdqnyKHyw,Shahram Giyasov yangi jangi hakida #bahodirjalolov #america #sports #shorts #tran #israilmadrimov #v,,62910,1473,88,[],XPERT?SPORTS?,2025-10-11T07:43:09Z,17,PT15S,hd,2025-10-12T04:02:17.857600
