id,video_id,title,description,views,likes,comments,hashtags,channel,published_at,category_id,duration,definition,crawl_date
11,2u6vJnBRw4U,আওয়ামী লীগের নৌকা লইয়া বঙ্গবন্ধু নৌকা লইয়া 🔥🇧🇩🔥💯#bubble #new #music #bangladesh,আওয়ামী লীগের নৌকা লইয়া বঙ্গবন্ধু নৌকা লইয়া 🔥🇧🇩🔥💯#bubble #new #music #bangladesh,599381,2548,9,[],HR SONGS LTD,2025-10-11T07:00:08Z,10,PT14S,hd,2025-10-12T03:58:44.129824
12,4cNElvKVV-c,#bulun #brazilianphonk,"•Edit Title: Suho Aura Moment🔥🥶
•Edited By: FlashyXEditz
•Series In This Edit: Weak Hero Season 1 × 2 
•Music: Funk (Slowed)     

Copyright©
© All the videos, songs, images, and graphics used in the video belong to their respective owners and I or this channel does not claim any right over them. ALL RIGHTS BELONG TO THEIR RESPECTIVE OWNERS © I OWN NOTHING EXCEPT THE EDITING. This video is strictly for educational purposes and the editing skills that i put in.
this Content Made with Scratch Clips and Make a Transformative Good Looking Video
This Content Is Made only Entertainment purposes and editing purposes the channel doesn't claim any rights of these used clips©

Hashtag..
#weakheroclass #netflixmovies #netflixseries #netflixandchill #netflixoriginal #phonkbeat #phonk #phonkmusic #disturbed #fight #fighting #fighter #fightscene #fear #short #shortsvideo #share #viralshorts #viralshort #youtubeshorts #youtubechannel #edit #korea #kdramaedit #fyp #music #trendingshorts #skulledits #fypシ #weakheroclass2 #suho #baku #top #edits #sigma #dontflop #yeonsieun #nabaekjin #weakheroclass1 #weakheroclass #weakheroclass2edit #weakheroclass1edit",578066,9234,185,[],FlashyXEditz,2025-10-11T11:54:09Z,24,PT13S,hd,2025-10-12T03:58:44.129810
13,tB239nZngsk,আপনার মতামত #song #music #love #motivation #lifeisbutadream #musiclove #facts #lovesongs,স্বর্নের দাম কমানো হোক #song #music #love #motivation #lifeisbutadream #musiclove #facts #lovesongs,503894,6633,46,[],Moon Akter.3,2025-10-11T09:24:49Z,22,PT6S,hd,2025-10-12T03:58:44.129902
14,OhUgrVqGHyM,তোমারে ফুটাইতে গো আমার চোখের নিচে কালি ❤️🌹#sakibkhan #apu_biswas #new #song #new #music #trending,,490831,2543,3,[],Md Noyon Ali,2025-10-11T06:37:46Z,10,PT13S,hd,2025-10-12T03:58:44.129997
15,R9JSAUMaXKg,చీటి పడుకున్నాక మధ్యలో ఉన్నవాళ్లు ఏం అయిపోయినా పర్వాలేదు..😭#viralvideo #viralshort #emotional #viral,#trending #viral #instagram #explorepage #explore #instagood #love #reels #fashion #fyp #trend #follow #like #trendingreels #photography #india #instadaily #tiktok #foryou #followforfollowback #reelsinstagram #likeforlikes #trendingnow #memes #style #photooftheday #viralpost #music #viralvideos #insta#viralvideo #viralshort #trendingshorts #emotional,454245,5512,8,[],Seshuofficial ,2025-10-11T08:33:49Z,22,PT1M24S,hd,2025-10-12T03:58:44.129817
16,Yw2CRwvlQsA,అమ్మ లాగా దిష్టితీస్తుంది #funny #trending #comedy #viralvideo #ytshorts #animals #music #funnyshor,"#middelclassfamily #family #reelsinstagram #reels #instagram #instagood #instadaily #explorepage #explore #teddy #teddybear #viral #viralreels #trendingreels #trending #share
#moyemoye #funny
#foryou#funny#funnymemes #vira #prank #viralvideos #ghost #funnymemes #prank #prankvideo #gorilla #patna#shareforshare #love #like",422992,10494,67,[],MMK ANANTAPUR VLOGS,2025-10-11T04:21:46Z,22,PT18S,hd,2025-10-12T03:58:44.129837
17,vXcq5xYwy64,"हाँ 90’S Old Hindi Songs🥰 90s Love Song😍 Udit Narayan, Alka Yagnik, Kumar Sanu songs Hindi जूक","Description

90’S Old Hindi Songs🥰 90s Love Song😍 Udit Narayan, Alka Yagnik, Kumar Sanu songs Hindi Jukebox


90’S Old Hindi Songs🥰 90s Love Song😍 Udit Narayan, Alka Yagnik, Kumar Sanu songs Hindi Jukebox songs

#HindiRDMusic
#90shindisong
#Hindisong
#Hindijukebox
@Demongroupstudypoint 

80's Ke Superhit Gane II 80's Superhits II Bollywood Romantic Songs II Old is Gold II Evergreen Old Song II Bollywood Old Romantic Songs II 60's_70's_80's Super hit Songs II Golden Hits II Old Hindi Songs II Bollywood Old Hindi Songs II Old Is Gold II Old Melodies II Evergreen Old Songs II Old Heart touching Song II Bollywood Love Songs II Golden Hits II Old Memory II Bollywood Classics II Best Of Lata Mangeshwar_Suresh Wadekar_anuradha Paudwal_Manhar Udhas_Mohd. Aziz Etc..

Evergreen Old Songs II Old Is Gold II सदाबहार पुराने गाने/गीत II Old Evergreen Songs II Old Bollywood Romantic Songs II Best of Lata Mangeshkar II Old Unforgotten Songs II Bhule Bisre Geet II Golden Hits II Audio jukebox II Mashup Songs II Old Melodies II Old Bollywood Love Songs II Old Heart Touching Songs II Golden Era II Bollywood Classic II Golden Memory II पुरानी यादें II भूली बिसरी यादें II लता व मुकेश के सर्वश्रेष्ठ युगल गीत II Best Duets Of Lata & Mukesh II Evergreen Super Hit Songs II Mohd. Rafi Superhis II Evergreen Super Hit Songs, मोहद रफ़ी सांग्स II पुराने बॉलीवुड गाने II लता व मुकेश के सर्वश्रेष्ठ युगल गीत II Best Duets Of Lata & Mukesh II Hit Evergreen Super Hit Songs II मों रफी के सुपरहिट गाने II बेस्ट ऑफ़ मोहम्मद रफ़ी एंड लता मंगेशकर II टॉप बॉलीवुड 70's 80's 90's हिंदी रोमांटिक गाने II Mohd Rafi hit songs, Mohd Rafi happy songs, Mohd Rafi romantic songs, Mohd Rafi sad songs, Mohd Rafi hits, Mohd Rafi album, old hindi songs II Mohammad Rafi & Lata Mangeshkar - Best Duet Songs Jukebox II Lata mangeshkar songs, mohd rafi sad songs, Lata Mohd Rafi duet, rafi and lata songs, लता रफ़ी के डुएट गाने, लता और मोहम्मद रफ़ी के डुएट गाने II Evergreen Classic Songs II old hindi songs, classic songs, old songs, rafi lata duets, aasha rafi duets, asha rafi hit songs, mohd rafi songs, jukebox II II hindi songs, melodious songs II bollywood songs II superhit songs, love songs, collection hindi songs, bollywood classics, sad songs, romantic songs, rafi songs original, bollywood romantic song, filmi gaane II Mukesh ke Dard Bhare Gane II Mukesh ke Romantic Gane II Best of Mukesh II Kishor Kumar Super Hits II Kishor Ke Dard Bhare Gane II Kishor & Lata Duet Romantic Songs II Kishor & Asha Duet II Mahendra Kapoor Super Hits II Best of Mahendra Kapoor II Mahendra Kapoor Romantic Songs II Mahendra & Lata Duet II Mahendra & Asha Duet II Best of Asha Bhosle II Asha Bhosle Romantic Song II Asha ji Duet Songs II Asha ji Dance Songs II Mukesh & Asha Duet II Rafi & Asha Duet II Kishor & Asha Duet II all-time Hit Songs II 40’s_50’s_60’s Bollywood Romantic Song II 40’s_50’s_60’s Superhit Songs II 70’s_80’s_90’s Bollywood Romantic Hindi Songs II 40’s_50’s_60’s Super Hit Songs Best of Kishor Kumar_Mohd. Rafi_Manna Dey Lata Mangeshkar_Asha Bhosle_Mahendra Kumar_Amit Kumar_Mohd. Aziz_Shabbir Kumar_Hemant Kumar_R.D. Barman_Hemlat_Geeta Dutt_Shamshad Begum_noor Jahan_Salma Aaga Old is Gold II Evergreen Old Song II 50's_60's_70's Super hit Songs II Golden Hits II Old Hindi Songs II mansishortskunda 

#old 
#sadabaharpuranegane 
#oldisgold 
#oldmelody 
#hemlata 
#latamangeshkar
#ashabhosle
#mohdrafi

90’SOld Hindi Songs♥️90s Love Songs 💞 #hindisong #love #oldisgold #hindijukebox 

Kumar Sanu hit song, 
Kumar Sanu viral song, 
Trending  love song,
YouTube trending short,
YouTube viral short,
YouTube short trending video,
YouTube viral short video, 
Kumar Sanu viral song, 
Kumar Sanu 90's love song,
90's blockbuster song,
90's blockbuster Hindi song,
Govinda super hit song, 
Karishma Kapoor old song, 
Alka Yagnik viral song, 
Asha bhosle hit song, 
Asha bhosle Hindi duet gane, 
Alka Yagnik Kumar Sanu hit song, 
Kumar Sanu Alka Yagnik best song",394803,2456,2,"['#hindiRDmusic', '#90shindisong', '#Hindisong', '#Hindijukebox', '#old', '#sadabaharpuranegae', '#oldisgold', '#oldmelody', '#hemlata', '#latamangeshkar', '#ashabhosle', '#mohdrafi', '#hindisong', '#love', '#hindijukebox', 'ytshorts']",Mansi_Shorts_Kunda,2025-10-11T07:37:55Z,22,PT15S,hd,2025-10-12T03:58:44.129991
18,fx2Koqa4v9c,স্বাদ 😎🥸 #shorts #funny #music #arabindu,স্বাদ 😎🥸 #shorts #funny #music #arabindu,389494,5371,3,[],Arabindu  Priyanka Blog,2025-10-11T05:57:23Z,22,PT30S,hd,2025-10-12T03:58:44.129843
19,3_JlMyZz5yA,উপরআলা 😎🥸 #shorts #funny #music #arabindu,উপরআলা 😎🥸 #shorts #funny #music #arabindu,343895,4438,13,[],Comedy Express ,2025-10-11T05:49:30Z,23,PT29S,hd,2025-10-12T03:58:44.129850
20,SeLIJFUlbVo,Badnaam (Official Music Video) Rana Brass & Gurlez Akhtar Ft. Geet Goraya | K Million Music |,"Welcome to K Million Music & GurNav Production House!

Subscribe now to stay updated with all our latest music releases, exclusive tracks, and behind-the-scenes content. At K Million Music, we bring you a diverse collection of melodies that resonate with the soul.

Song Credits:

Song - Badnaam
Singer: Rana Brass & Gurlez Akhtar
Lyrics: Rana Brass
Female Lead: Geet Goraya
Music: Aladin
Video: Shera
DOP: Pendot 
Edit: Sicko.Fx
Production: Ravi isru
Ad: Rahul & Justin 
Costume: Rajat Manchanda 
Still making: Sahota
Makeup: Aamir makeover
Conceived by: Jaini Sandhu
Project by: Sprash Rana
Mix master: Aniket Jain 
Label: K Million Music
Follow Us on Social Media:

Instagram: K Million Music
Join our community of music lovers and never miss an update. Whether you’re here for soothing hymns, energetic beats, or unique musical creations, K Million Music has something for everyone.

Make sure to subscribe and hit the notification bell to stay in the loop with all our new releases!

 #Badnam #geetgoraya #kmillionmusic",334491,34545,1139,"['K MILLION MUSIC', 'badnam', 'rana brass', 'gurlez akhtar', 'Geet goraya', 'geet Goraya video', 'latest haryanvi song', 'new haryanvi song', 'latest punjabi songs', 'Punjabi haryanvi song', 'geet Goraya videos', 'gurlez akhtar new song', 'rana brass new song', 'badnaam song', 'badnam song', 'hit Punjabi song 2025']",K Million Music,2025-10-11T04:37:01Z,10,PT3M30S,hd,2025-10-12T03:58:44.129830
21,q8eI9jC2-Zs,Rahtulla Rahtulla Song | Bhoomika Performance | Dhee 20 | Watch Full Episode on ETV Win,"#dhee #dhee20 #etvdhee #dheejodi #telugudanceshow #telugushow #etvtelugu #etvwin #danceshow #ultimatedance #realityshow #nandu #vijaybinnimaster #reginacassandra #pulsarbikejhansi #manikantamaster #susmitaanala #jatin #raju #abhimaster #pandu #anshureddy #janulyri  #bhoomika 

Bhoomika takes the stage with a fantastic dance performance and amuses the viewers with her energetic performance.

To watch your ETV all channel’s programmes any where any time Download ETV Win App for both Android & IOS: https://f66tr.app.goo.gl/apps

►Visit Website : http://etv.co.in

► Like us on Facebook : https://www.facebook.com/etvwin
► Follow us on Instagram : https://www.instagram.com/etvwin/
► Follow us on Twitter : https://twitter.com/etvwin 
► Visit Website : https://www.etvwin.com/
► Pin us on Pinterest: https://in.pinterest.com/etv_win/

ETV Telugu(Youtube) - http://bit.ly/2QR0yu9  
ETV Jabardasth(Youtube) - http://bit.ly/35xdqtu
ETV Dhee(Youtube) - http://bit.ly/2Ok8zWF
ETV Plus India(Youtube) - http://bit.ly/2OlEAOg
ETV Abhiruchi(Youtube) - http://bit.ly/2OkEtTb
ETV Life(Youtube) - http://bit.ly/2OiKAY6
ETV Telangana(Youtube) - http://bit.ly/33nRaAK
ETV Andhra Pradesh(Youtube) - http://bit.ly/2OKARZz
ETV Annadata(Youtube) - https://bit.ly/3BeZXXS

ETV Telugu Facebook - http://bit.ly/2L2GYYh
ETV Plus India Facebook - http://bit.ly/2DudC0t
ETV Abhiruchi Facebook - http://bit.ly/2OSrIhv
ETV Life Facebook - http://bit.ly/34tiqzk
ETV Telangana Facebook - http://bit.ly/37GkVQF
ETV Andhra Pradesh Facebook - https://www.facebook.com/ETVAndhraPradesh/
ETV Annadata Facebook - https://bit.ly/3kGnkEb",332587,7460,119,"['etv dhee 20', 'Dhee Jodi', 'dhee 20 etv', 'dhee show', 'dhee 20 dance show', 'etv shows', 'etv telugu', 'etv win', 'reality dance show', 'reality show', 'anchor nandu', 'dhee 20 jodi etv', 'dhee jodi etv show', 'dhee new season', 'dhee 20 season', 'dhee jodi new season', 'Vijay Binni Master', 'Regina Cassandra', 'Bhoomika Performance', 'Rahtulla Rahtulla Song', 'Ghajini Movie Songs', 'Surya', 'Aasin', 'Harris Jayaraj', 'Bhuvana Chandra', 'Annupamaa', 'A.R.Murugadas']",ETV Dhee,2025-10-11T07:30:22Z,24,PT8M24S,hd,2025-10-12T03:58:44.129783
22,zwHXr8s3aZA,ହେଲମେଟ ର କିଛି ନୂଆ ଫାଇଦା ଦେଖ || #song #music sambalpuri status video #dance#sambalpurisong#odiasong,"SUBCRIBE TO MEYOUTUBE CHENNAL♡♡ 

(@SAMBALPURIMIXX )sambalpuri danda boudh,sambalpuri danda bhajan,sambalpuri danda chandrasena,sambalpuri danda comedy,sambalpuri danda chuni,sambalpuri danda chuni bhagwati,sambalpuri danda chandal nag,sambalpuri danda chini bhartisambalpuri danda,sambalpuri danda nritya,sambalpuri danda nacha,sambalpuri danda video,sambalpuri danda chuni bagarti,sambalpuri danda mp3,sambalpuri danda challenge,sambalpuri danda status,sambalpuri danda gita,sambalpuri danda all,sambalpuri danda audio song,sambalpuri danda antakshari,sambalpuri danda all mp3,sambalpuri danda audio,sambalpuri danda all video,sambalpuri danda all song,sambalpuri danda album,a mamu go mora sambalpuri danda,sambalpuri danda bipin jal,sambalpuri danda bindu bairagi,sambalpuri danda baja,sambalpuri danda bhamara re,sambalpuri danda bandi entry,sambalpuri danda birahi radha,sambalpuri danda boudh,sambalpuri danda bhajan,sambalpuri danda chandrasena,sambalpuri danda comedy,sambalpuri danda chuni,sambalpuri danda chuni bhagwati,sambalpuri danda chandal nag,sambalpuri danda chini bhartisambalpuri danda nritya, sambalpuri danda nacha, sambalpuri danda album, a mamu go mora sambalpuri danda, sambalpuri danda bipin jal, sambalpuri danda bindu bairagi, sambalpuri danda baja, sambalpuri danda bhamara re, sambalpuri danda bandi entry,sambalpuri danda video,sambalpuri danda chuni bagarti,sambalpuri danda mp3,sambalpuri danda challenge,sambalpuri danda status,sambalpuri danda gita,sambalpuri danda all,sambalpuri danda audio song,sambalpuri danda antakshari,sambalpuri danda all mp3,sambalpuri danda audio,sambalpuri danda all video,sambalpuri danda all song,official, chuni bagarti danda song, chuni bagarti danda nritya, chuni bagarti new sambalpuri song, chuni bagarti comedy, chuni bagarti studio song,radha chuni bagarti, chuni bagarti sambalpuri song, chuni bagarti new song,chuni bagarty radha, chuni bagarti studio version,chuni bagarti sambalpuri songs, chuni bagarty new song,# chuni bagarti,",311580,1512,1,[],SAMBALPURI MIXx,2025-10-11T08:05:55Z,24,PT9S,hd,2025-10-12T03:58:44.129863
